GISJOIN,YEAR,TRACTA,COUNTY,STATE,Total Pop,% White,% Black,% Other races,Total Units,% Occupied,% Vacant,% Owner Occupied,% Renter
G1700310OPV0131,1960,131,Cook,Illinois,5322.0,1.0,0.0003757985719654265,0.002066892145809846,1722.0,0.9883855981416957,0.011614401858304297,0.7925969447708578,0.20740305522914218
G1700310OPV0132,1960,132,Cook,Illinois,4503.0,0.9975571840994892,0.00310903841883189,0.0008882966910948257,1370.0,0.9832116788321168,0.016788321167883213,0.9086859688195991,0.09131403118040089
G1700310OPV0133,1960,133,Cook,Illinois,5692.0,0.9949051300070274,0.001932536893886156,0.004216444132115249,2462.0,0.9333874898456539,0.06661251015434606,0.32941688424717147,0.6705831157528286
G1700310OPV0134,1960,134,Cook,Illinois,4130.0,0.9956416464891041,0.00387409200968523,0.0036319612590799033,1209.0,0.9909015715467329,0.009098428453267164,0.7721202003338898,0.2278797996661102
G1700310OPV0135,1960,135,Cook,Illinois,4494.0,0.9991099243435692,0.0,0.004227859368046284,1575.0,0.9879365079365079,0.012063492063492064,0.37724935732647813,0.6227506426735219
G1700310OPV0136,1960,136,Cook,Illinois,4564.0,0.9932077125328659,0.00043821209465381246,0.0026292725679228747,1879.0,0.9558275678552421,0.04417243214475785,0.2566815144766147,0.7433184855233853
G1700310OPV0137,1960,137,Cook,Illinois,3509.0,1.0,0.0,0.001994870333428327,1365.0,0.9553113553113554,0.04468864468864469,0.2967791411042945,0.7032208588957055
G1700310OPV0138,1960,138,Cook,Illinois,5752.0,0.9939151599443672,0.001043115438108484,0.0017385257301808068,2760.0,0.9416666666666667,0.058333333333333334,0.14082339361292806,0.8591766063870719
G1700310OPV0139,1960,139,Cook,Illinois,6421.0,0.9894097492602398,0.0003114779629341224,0.00389347453667653,1917.0,0.9801773604590506,0.0198226395409494,0.6785524215007983,0.3214475784992017
G1700310OPV0140,1960,140,Cook,Illinois,5533.0,0.9972889933128501,0.0001807337791433219,0.0007229351165732876,1651.0,0.9866747425802543,0.013325257419745608,0.6574585635359116,0.3425414364640884
G1700310OPV0141,1960,141,Cook,Illinois,5832.0,0.9974279835390947,0.0003429355281207133,0.0022290809327846365,1953.0,0.9815668202764977,0.018433179723502304,0.5837245696400626,0.4162754303599374
